index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite,home_total_dvoa,home_weighted_dvoa,home_offense_dvoa,home_defense_dvoa,home_special_dvoa,home_off_def_difference,home_sec_play_total,home_sec_play_neutral,home_sec_play_composite,away_total_dvoa,away_weighted_dvoa,away_offense_dvoa,away_defense_dvoa,away_special_dvoa,away_off_def_difference,away_sec_play_total,away_sec_play_neutral,away_sec_play_composite
3399,2007-09-23,2007,3,CHI,CHI2007,DAL2007,10,34,44,41.5,2.5,1,-3,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06
3400,2007-09-23,2007,3,DEN,DEN2007,JAX2007,14,23,37,36,1,1,-3,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2
3401,2007-09-23,2007,3,GB,GB2007,LAC2007,31,24,55,42.5,12.5,1,-5.5,20.5,18,16,-1.5,3,13,28.5,31.18,29.84,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32
3402,2007-09-23,2007,3,HOU,HOU2007,IND2007,24,30,54,46.5,7.5,1,-6.5,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7
3403,2007-09-23,2007,3,KC,KC2007,MIN2007,13,10,23,34,-11,0,-3,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965
3404,2007-09-23,2007,3,NE,NE2007,BUF2007,38,7,45,41,4,1,-16.5,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77
3405,2007-09-23,2007,3,NYJ,NYJ2007,MIA2007,31,28,59,36.5,22.5,1,-3,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8
3406,2007-09-23,2007,3,LV,LV2007,CLE2007,26,24,50,41.5,8.5,1,-3,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1
3407,2007-09-23,2007,3,PHI,PHI2007,DET2007,56,21,77,44,33,1,-5,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305
3408,2007-09-23,2007,3,PIT,PIT2007,SF2007,37,16,53,38,15,1,-9.5,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925
3409,2007-09-23,2007,3,SEA,SEA2007,CIN2007,24,21,45,49.5,-4.5,0,-3,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755
3410,2007-09-23,2007,3,TB,TB2007,LAR2007,24,3,27,38.5,-11.5,0,-3.5,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45
3411,2007-09-23,2007,3,WAS,WAS2007,NYG2007,17,24,41,42.5,-1.5,0,-3.5,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11
3412,2007-09-24,2007,3,NO,NO2007,TEN2007,14,31,45,46.5,-1.5,0,-4.5,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155
3413,2007-09-30,2007,4,ARI,ARI2007,PIT2007,21,14,35,42.5,-7.5,0,-5,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625
3414,2007-09-30,2007,4,ATL,ATL2007,HOU2007,26,16,42,39.5,2.5,1,-2.5,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745
3415,2007-09-30,2007,4,BUF,BUF2007,NYJ2007,17,14,31,37,-6,0,-3,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275
3416,2007-09-30,2007,4,CAR,CAR2007,TB2007,7,20,27,39.5,-12.5,0,-3,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365
3417,2007-09-30,2007,4,DAL,DAL2007,LAR2007,35,7,42,47,-5,0,-13,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45
3418,2007-09-30,2007,4,DET,DET2007,CHI2007,37,27,64,46,18,1,-2.5,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28
3419,2007-09-30,2007,4,IND,IND2007,DEN2007,38,20,58,46.5,11.5,1,-10,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41
3420,2007-09-30,2007,4,MIA,MIA2007,LV2007,17,35,52,40,12,1,-3.5,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81
3421,2007-09-30,2007,4,MIN,MIN2007,GB2007,16,23,39,38,1,1,-1,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965,20.5,18,16,-1.5,3,13,28.5,31.18,29.84
3422,2007-09-30,2007,4,NYG,NYG2007,PHI2007,16,3,19,47,-28,0,-2.5,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665
3423,2007-09-30,2007,4,LAC,LAC2007,KC2007,16,30,46,38.5,7.5,1,-12,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43
3424,2007-09-30,2007,4,SF,SF2007,SEA2007,3,23,26,40.5,-14.5,0,-1,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26
3425,2007-10-01,2007,4,CIN,CIN2007,NE2007,13,34,47,54,-7,0,-7.5,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145
3426,2007-10-07,2007,5,DEN,DEN2007,LAC2007,3,41,44,43.5,0.5,1,-1,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32
3427,2007-10-07,2007,5,GB,GB2007,CHI2007,20,27,47,40.5,6.5,1,-3.5,20.5,18,16,-1.5,3,13,28.5,31.18,29.84,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28
3428,2007-10-07,2007,5,HOU,HOU2007,MIA2007,22,19,41,43.5,-2.5,0,-5.5,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8
3429,2007-10-07,2007,5,IND,IND2007,TB2007,33,14,47,45,2,1,-9,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365
3430,2007-10-07,2007,5,KC,KC2007,JAX2007,7,17,24,35,-11,0,-2,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2
3431,2007-10-07,2007,5,NE,NE2007,CLE2007,34,17,51,48,3,1,-15.5,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1
3432,2007-10-07,2007,5,NO,NO2007,CAR2007,13,16,29,44,-15,0,-4,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845
3433,2007-10-07,2007,5,NYG,NYG2007,NYJ2007,35,24,59,40.5,18.5,1,-4,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275
3434,2007-10-07,2007,5,PIT,PIT2007,SEA2007,21,0,21,41.5,-20.5,0,-5,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26
3435,2007-10-07,2007,5,SF,SF2007,BAL2007,7,9,16,34.5,-18.5,0,-3,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5
3436,2007-10-07,2007,5,LAR,LAR2007,ARI2007,31,34,65,41,24,1,-3.5,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31
3437,2007-10-07,2007,5,TEN,TEN2007,ATL2007,20,13,33,41,-8,0,-7.5,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405
3438,2007-10-07,2007,5,WAS,WAS2007,DET2007,34,3,37,44.5,-7.5,0,-4,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305
3439,2007-10-08,2007,5,BUF,BUF2007,DAL2007,24,25,49,45,4,1,-11,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06
3440,2007-10-14,2007,6,ARI,ARI2007,CAR2007,10,25,35,38.5,-3.5,0,-6,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845
3441,2007-10-14,2007,6,BAL,BAL2007,LAR2007,22,3,25,36.5,-11.5,0,-9,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45
3442,2007-10-14,2007,6,CHI,CHI2007,MIN2007,31,34,65,35.5,29.5,1,-4.5,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965
3443,2007-10-14,2007,6,CLE,CLE2007,MIA2007,41,31,72,45,27,1,-4,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8
3444,2007-10-14,2007,6,DAL,DAL2007,NE2007,27,48,75,53,22,1,-5,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145
3445,2007-10-14,2007,6,GB,GB2007,WAS2007,17,14,31,40.5,-9.5,0,-3,20.5,18,16,-1.5,3,13,28.5,31.18,29.84,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71
3446,2007-10-14,2007,6,JAX,JAX2007,HOU2007,37,17,54,37.5,16.5,1,-7,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745
3447,2007-10-14,2007,6,KC,KC2007,CIN2007,27,20,47,44,3,1,-2.5,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755
3448,2007-10-14,2007,6,NYJ,NYJ2007,PHI2007,9,16,25,43.5,-18.5,0,-4.5,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665
3449,2007-10-14,2007,6,LAC,LAC2007,LV2007,28,14,42,44,-2,0,-9.5,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81
3450,2007-10-14,2007,6,SEA,SEA2007,NO2007,17,28,45,43,2,1,-6.5,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355
3451,2007-10-14,2007,6,TB,TB2007,TEN2007,13,10,23,37,-14,0,-2.5,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155
3452,2007-10-15,2007,6,ATL,ATL2007,NYG2007,10,31,41,44,-3,0,-5.5,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11
3453,2007-10-21,2007,7,BUF,BUF2007,BAL2007,19,14,33,33.5,-0.5,0,-3,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5
3454,2007-10-21,2007,7,CIN,CIN2007,NYJ2007,38,31,69,48.5,20.5,1,-6,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275
3455,2007-10-21,2007,7,DAL,DAL2007,MIN2007,24,14,38,46.5,-8.5,0,-9.5,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965
3456,2007-10-21,2007,7,DEN,DEN2007,PIT2007,31,28,59,38.5,20.5,1,-4.5,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625
3457,2007-10-21,2007,7,DET,DET2007,TB2007,23,16,39,44,-5,0,-2.5,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365
3458,2007-10-21,2007,7,HOU,HOU2007,TEN2007,36,38,74,38,36,1,-2,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155
3459,2007-10-21,2007,7,MIA,MIA2007,NE2007,28,49,77,49.5,27.5,1,-15.5,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145
3460,2007-10-21,2007,7,NO,NO2007,ATL2007,22,16,38,42,-4,0,-7.5,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405
3461,2007-10-21,2007,7,NYG,NYG2007,SF2007,33,15,48,39,9,1,-9.5,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925
3462,2007-10-21,2007,7,LV,LV2007,KC2007,10,12,22,38,-16,0,-1.5,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43
3463,2007-10-21,2007,7,PHI,PHI2007,CHI2007,16,19,35,43,-8,0,-5.5,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28
3464,2007-10-21,2007,7,SEA,SEA2007,LAR2007,33,6,39,39.5,-0.5,0,-7.5,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45
3465,2007-10-21,2007,7,WAS,WAS2007,ARI2007,21,19,40,36,4,1,-8,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31
3466,2007-10-22,2007,7,JAX,JAX2007,IND2007,7,29,36,45.5,-9.5,0,-3,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7
3467,2007-10-28,2007,8,CAR,CAR2007,IND2007,7,31,38,44,-6,0,-6.5,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7
3468,2007-10-28,2007,8,CHI,CHI2007,DET2007,7,16,23,45.5,-22.5,0,-6,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305
3469,2007-10-28,2007,8,CIN,CIN2007,PIT2007,13,24,37,48.5,-11.5,0,-4,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625
3470,2007-10-28,2007,8,MIN,MIN2007,PHI2007,16,23,39,37.5,1.5,1,-1,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665
3471,2007-10-28,2007,8,NE,NE2007,WAS2007,52,7,59,46.5,12.5,1,-14.5,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71
3472,2007-10-28,2007,8,NYJ,NYJ2007,BUF2007,3,13,16,38.5,-22.5,0,-3,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77
3473,2007-10-28,2007,8,LAC,LAC2007,HOU2007,35,10,45,45.5,-0.5,0,-10,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32,-0.8,0.7,1.6,9.2,6.9,-5.3,28.49,31,29.745
3474,2007-10-28,2007,8,SF,SF2007,NO2007,10,31,41,40,1,1,-1.5,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355
3475,2007-10-28,2007,8,LAR,LAR2007,CLE2007,20,27,47,46.5,0.5,1,-3,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1
3476,2007-10-28,2007,8,TB,TB2007,JAX2007,23,24,47,32,15,1,-3.5,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2
3477,2007-10-28,2007,8,TEN,TEN2007,LV2007,13,9,22,39,-17,0,-7,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81
3478,2007-10-29,2007,8,DEN,DEN2007,GB2007,13,19,32,43.5,-11.5,0,-3,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41,20.5,18,16,-1.5,3,13,28.5,31.18,29.84
3479,2007-11-04,2007,9,ATL,ATL2007,SF2007,20,16,36,37,-1,0,-3.5,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925
3480,2007-11-04,2007,9,BUF,BUF2007,CIN2007,33,21,54,44,10,1,-1,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755
3481,2007-11-04,2007,9,CLE,CLE2007,SEA2007,33,30,63,47,16,1,-1.5,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26
3482,2007-11-04,2007,9,DET,DET2007,DEN2007,44,7,51,46.5,4.5,1,-3,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41
3483,2007-11-04,2007,9,IND,IND2007,NE2007,20,24,44,56.5,-12.5,0,-5,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145
3484,2007-11-04,2007,9,KC,KC2007,GB2007,22,33,55,37.5,17.5,1,-2.5,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43,20.5,18,16,-1.5,3,13,28.5,31.18,29.84
3485,2007-11-04,2007,9,MIN,MIN2007,LAC2007,35,17,52,42,10,1,-7,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32
3486,2007-11-04,2007,9,NO,NO2007,JAX2007,41,24,65,40,25,1,-3,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2
3487,2007-11-04,2007,9,NYJ,NYJ2007,WAS2007,20,23,43,36,7,1,-3.5,-17.3,-9.4,-9.6,9.3,1.6,-11.2,26.66,31.89,29.275,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71
3488,2007-11-04,2007,9,PHI,PHI2007,DAL2007,17,38,55,46.5,8.5,1,-3,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06
3489,2007-11-04,2007,9,TB,TB2007,ARI2007,17,10,27,39,-12,0,-3.5,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31
3490,2007-11-04,2007,9,TEN,TEN2007,CAR2007,20,7,27,35.5,-8.5,0,-5.5,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845
3491,2007-11-05,2007,9,PIT,PIT2007,BAL2007,38,7,45,36,9,1,-9.5,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5
3492,2007-11-11,2007,10,ARI,ARI2007,DET2007,31,21,52,45,7,1,-2,-11.9,-13.4,-3.8,3.6,-4.5,0.7,28.15,30.47,29.31,-24.3,-27.8,-10.3,10.4,-3.5,-6.8,26.61,30,28.305
3493,2007-11-11,2007,10,BAL,BAL2007,CIN2007,7,21,28,44.5,-16.5,0,-3,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5,-0.2,-0.2,12.2,11.5,-0.8,13,27.15,30.36,28.755
3494,2007-11-11,2007,10,CAR,CAR2007,ATL2007,13,20,33,35.5,-2.5,0,-4,-21.1,-20.2,-14.8,0.5,-5.8,-9,27.1,30.59,28.845,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405
3495,2007-11-11,2007,10,GB,GB2007,MIN2007,34,0,34,40.5,-6.5,0,-6,20.5,18,16,-1.5,3,13,28.5,31.18,29.84,5.1,7.3,-0.8,-3.4,2.5,-3.3,28.74,31.19,29.965
3496,2007-11-11,2007,10,KC,KC2007,DEN2007,11,27,38,37,1,1,-2.5,-20.4,-23.3,-19.6,-3.2,-4,-15.6,28.08,30.78,29.43,-1.7,0.4,9.1,5.7,-5.1,14.2,28.15,30.67,29.41
3497,2007-11-11,2007,10,MIA,MIA2007,BUF2007,10,13,23,40.5,-17.5,0,-2.5,-23.2,-27.7,-6.7,13.8,-2.7,-4,27.99,31.61,29.8,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77
3498,2007-11-11,2007,10,NO,NO2007,LAR2007,29,37,66,47,19,1,-10.5,-5.7,3.6,6.7,8.2,-4.3,11,27.62,29.09,28.355,-33.2,-29.6,-23.2,5.3,-4.7,-18.5,27.4,31.5,29.45
3499,2007-11-11,2007,10,NYG,NYG2007,DAL2007,20,31,51,48,3,1,-1.5,1.4,3.2,-1.1,-3.3,-0.9,-0.2,28.24,31.98,30.11,23,14.8,17.4,-6,-0.4,17.8,29.2,30.92,30.06
3500,2007-11-11,2007,10,LV,LV2007,CHI2007,6,17,23,38,-15,0,-3.5,-30.8,-25.9,-18,7.3,-5.5,-12.5,29.2,32.42,30.81,-6.2,1.9,-22.2,-4.8,11.2,-33.4,25.57,28.99,27.28
3501,2007-11-11,2007,10,PIT,PIT2007,CLE2007,31,28,59,47.5,11.5,1,-9.5,19.2,8.4,8.1,-12.7,-1.6,9.7,31.31,33.94,32.625,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1
3502,2007-11-11,2007,10,LAC,LAC2007,IND2007,23,21,44,47.5,-3.5,0,-3.5,17.8,24.3,5.2,-7.5,5.1,0.1,28.58,30.06,29.32,29.6,23.6,23,-13.5,-6.9,29.9,27.24,28.16,27.7
3503,2007-11-11,2007,10,TEN,TEN2007,JAX2007,13,28,41,36,5,1,-3.5,10,5.9,-3.5,-13.9,-0.4,-3.1,28.39,31.92,30.155,23.2,31.6,21.9,-1.2,0,21.9,29.51,30.89,30.2
3504,2007-11-11,2007,10,WAS,WAS2007,PHI2007,25,33,58,37.5,20.5,1,-2.5,5.3,9.3,-0.9,-6.6,-0.4,-0.5,27.54,29.88,28.71,11.1,10.2,12.7,-4.8,-6.4,19.1,27.5,29.83,28.665
3505,2007-11-12,2007,10,SEA,SEA2007,SF2007,24,0,24,37.5,-13.5,0,-9,14,14.2,6.6,-6.2,1.2,5.4,26.36,28.16,27.26,-35.4,-31.3,-32.8,7.8,5.2,-38,27.64,32.21,29.925
3506,2007-11-18,2007,11,ATL,ATL2007,TB2007,7,31,38,35.5,2.5,1,-3,-23.1,-24.4,-16.8,6.3,-0.1,-16.7,27.08,29.73,28.405,17.5,12.2,5.9,-11.2,0.3,5.6,29.03,31.7,30.365
3507,2007-11-18,2007,11,BAL,BAL2007,CLE2007,30,33,63,44,19,1,-2,-6.6,-9.9,-13.5,-6.8,0.1,-13.6,27.79,31.21,29.5,8.8,15,8.2,7.4,8.1,0.1,27.43,30.77,29.1
3508,2007-11-18,2007,11,BUF,BUF2007,NE2007,10,56,66,46.5,19.5,1,-16,-6.7,-0.9,-10.1,1.5,4.9,-15,29.31,32.23,30.77,53.4,42.3,44.1,-5.7,3.6,40.5,28.95,29.34,29.145
